0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
0	0	../../
13	176	../../elitr-testset/documents/iwslt2020-nonnative-slt/devset/antrecorp-01_teddy.en.OSt
0	0	../../
13	176	../../elitr-testset/documents/iwslt2020-nonnative-slt/devset/antrecorp-01_teddy.en.OSt
0	0	../../
13	144	../../elitr-testset/documents/iwslt2020-nonnative-slt/devset/antrecorp-01_teddy.en.TTcs1
0	0	../../
13	154	../../elitr-testset/documents/iwslt2020-nonnative-slt/devset/antrecorp-01_teddy.en.TTcs2
642810	10686211	../../elitr-testset/documents/confidential/intercorp/es2en/aligned.en
642810	10825729	../../elitr-testset/documents/confidential/intercorp/es2en/aligned.es
2000	42086	../../elitr-testset/documents/taus/en-es/devset.en
2000	46907	../../elitr-testset/documents/taus/en-es/devset.es
2000	41405	../../elitr-testset/documents/taus/en-es/testset.en
2000	46378	../../elitr-testset/documents/taus/en-es/testset.es
